date,code,open,high,low,close,volume,amount,adjustflag,turn,tradestatus,pctChg,peTTM,psTTM,pcfNcfTTM,pbMRQ,isST
2012-10-26,sh.601800,3.5106322200,3.5261317000,3.4098856000,3.4176353400,12783112,57001571.0000,2,1.097685,1,-2.649000,6.648105,0.253836,5.145782,0.904412,0
2012-10-29,sh.601800,3.4253850800,3.4486343000,3.3943861200,3.4176353400,7210422,31809968.0000,2,0.619159,1,0.000000,6.648105,0.253836,5.145782,0.904412,0
2012-10-30,sh.601800,3.4331348200,3.4718835200,3.4098856000,3.4641337800,11727352,52241784.0000,2,1.007027,1,1.360500,6.738555,0.257290,5.215793,0.916717,0
2012-10-31,sh.601800,3.4486343000,3.5261317000,3.4408845600,3.5183819600,12469954,56168139.0000,2,1.070795,1,1.566000,7.039157,0.258195,5.615480,0.912092,0
2012-11-01,sh.601800,3.5183819600,3.5803798800,3.5183819600,3.5571306600,18038560,82913838.0000,2,1.548971,1,1.101300,7.116680,0.261038,5.677325,0.922137,0
2012-11-02,sh.601800,3.5648804000,3.6501275400,3.5416311800,3.6501275400,30143590,140601986.0000,2,2.588429,1,2.614400,7.302737,0.267863,5.825752,0.946246,0
2012-11-05,sh.601800,3.6423778000,3.6733767600,3.6113788400,3.6423778000,19889982,93412469.0000,2,1.707952,1,-0.212300,7.287233,0.267294,5.813383,0.944237,0
2012-11-06,sh.601800,3.6423778000,3.6423778000,3.5571306600,3.5881296200,12833966,59330027.0000,2,1.102052,1,-1.489400,7.178699,0.263313,5.726800,0.930173,0
2012-11-07,sh.601800,3.6036291000,3.6191285800,3.5571306600,3.5803798800,9780732,45250843.0000,2,0.839871,1,-0.216000,7.163195,0.262744,5.714431,0.928164,0
2012-11-08,sh.601800,3.5571306600,3.5726301400,3.5028824800,3.5106322200,12752247,58190782.0000,2,1.095035,1,-1.948100,7.023652,0.257626,5.603111,0.910083,0
2012-11-09,sh.601800,3.5028824800,3.5416311800,3.4873830000,3.5183819600,7746793,35090354.0000,2,0.665217,1,0.220800,7.039157,0.258195,5.615480,0.912092,0
2012-11-12,sh.601800,3.5028824800,3.5726301400,3.5028824800,3.5571306600,12661369,57895334.0000,2,1.087231,1,1.101300,7.116680,0.261038,5.677325,0.922137,0
2012-11-13,sh.601800,3.5571306600,3.5571306600,3.4098856000,3.4486343000,22077418,98287832.0000,2,1.895787,1,-3.050100,6.899614,0.253076,5.504160,0.894011,0
2012-11-14,sh.601800,3.4486343000,3.4641337800,3.4176353400,3.4408845600,6837478,30301804.0000,2,0.587134,1,-0.224700,6.884109,0.252507,5.491791,0.892002,0
2012-11-15,sh.601800,3.4098856000,3.4408845600,3.3633871600,3.3711369000,6867776,30218955.0000,2,0.589736,1,-2.027000,6.744566,0.247389,5.380471,0.873921,0
2012-11-16,sh.601800,3.3556374200,3.3788866400,3.3401379400,3.3711369000,7611629,32951610.0000,2,0.653610,1,0.000000,6.744566,0.247389,5.380471,0.873921,0
2012-11-19,sh.601800,3.3633871600,3.3711369000,3.3246384600,3.3323882000,8255537,35644707.0000,2,0.708903,1,-1.149400,6.667043,0.244546,5.318627,0.863876,0
2012-11-20,sh.601800,3.3556374200,3.3866363800,3.3246384600,3.3633871600,21192952,91714911.0000,2,1.819838,1,0.930200,6.729062,0.246820,5.368102,0.871912,0
2012-11-21,sh.601800,3.3633871600,3.4021358600,3.3246384600,3.3943861200,10902171,47265596.0000,2,0.936169,1,0.921700,6.791081,0.249095,5.417578,0.879948,0
2012-11-22,sh.601800,3.3788866400,3.3866363800,3.3323882000,3.3478876800,7797774,33772927.0000,2,0.669595,1,-1.369900,6.698052,0.245683,5.343364,0.867894,0
2012-11-23,sh.601800,3.3478876800,3.3943861200,3.3478876800,3.3711369000,7164489,31219107.0000,2,0.615214,1,0.694400,6.744566,0.247389,5.380471,0.873921,0
2012-11-26,sh.601800,3.3711369000,3.4021358600,3.3478876800,3.3788866400,7662110,33370721.0000,2,0.657945,1,0.229900,6.760071,0.247958,5.392840,0.875930,0
2012-11-27,sh.601800,3.3711369000,3.3788866400,3.3168887200,3.3246384600,9539055,41091804.0000,2,0.819118,1,-1.605500,6.651538,0.243977,5.306258,0.861867,0
2012-11-28,sh.601800,3.3091389800,3.3168887200,3.2083923600,3.2471410600,13882445,58301545.0000,2,1.192085,1,-2.331000,6.496490,0.238290,5.182569,0.841777,0
2012-11-29,sh.601800,3.2471410600,3.3013892400,3.2471410600,3.2626405400,8847599,37443080.0000,2,0.759743,1,0.477300,6.527500,0.239427,5.207307,0.845795,0
2012-11-30,sh.601800,3.2626405400,3.3711369000,3.2548908000,3.3633871600,14037564,60435609.0000,2,1.205405,1,3.087900,6.729062,0.246820,5.368102,0.871912,0
2012-12-03,sh.601800,3.3633871600,3.6966259800,3.3401379400,3.5416311800,75558042,345332254.0000,2,6.488167,1,5.299500,7.085671,0.259901,5.652587,0.918119,0
2012-12-04,sh.601800,3.5261317000,3.6191285800,3.5028824800,3.5881296200,43082395,198881153.0000,2,3.699484,1,1.312900,7.178699,0.263313,5.726800,0.930173,0
2012-12-05,sh.601800,3.5648804000,3.8206218200,3.5493809200,3.7586239000,74420414,356136836.0000,2,6.390479,1,4.751600,7.519804,0.275825,5.998916,0.974372,0
2012-12-06,sh.601800,3.7586239000,3.7973726000,3.6811265000,3.7431244200,48304930,233782384.0000,2,4.147943,1,-0.412400,7.488794,0.274687,5.974178,0.970354,0
2012-12-07,sh.601800,3.7276249400,3.8361213000,3.7043757200,3.7818731200,44346127,216298260.0000,2,3.808001,1,1.035200,7.566318,0.277531,6.036023,0.980399,0
2012-12-10,sh.601800,3.7818731200,3.8438710400,3.7431244200,3.8051223400,36133929,176919735.0000,2,3.102820,1,0.614800,7.612832,0.279237,6.073129,0.986426,0
2012-12-11,sh.601800,3.7973726000,3.7973726000,3.6733767600,3.6888762400,28501792,136900249.0000,2,2.447448,1,-3.055000,7.380261,0.270706,5.887596,0.956291,0
2012-12-12,sh.601800,3.6966259800,3.7431244200,3.6656270200,3.7276249400,16564600,79383036.0000,2,1.422402,1,1.050400,7.457785,0.273550,5.949441,0.966336,0
2012-12-13,sh.601800,3.7121254600,3.7508741600,3.6888762400,3.7121254600,12517598,60111883.0000,2,1.074886,1,-0.415800,7.426775,0.272412,5.924703,0.962318,0
2012-12-14,sh.601800,3.7276249400,3.8903694800,3.6811265000,3.8748700000,47434921,233950990.0000,2,4.073235,1,4.384100,7.752375,0.284355,6.184450,1.004507,0
2012-12-17,sh.601800,3.8748700000,4.0531140200,3.8593705200,3.9988658400,70832204,364304558.0000,2,6.082359,1,3.200000,8.000451,0.293455,6.382352,1.036651,0
2012-12-18,sh.601800,3.9911161000,4.0298648000,3.9291181800,3.9523674000,31722927,163359454.0000,2,2.724047,1,-1.162800,7.907423,0.290042,6.308139,1.024597,0
2012-12-19,sh.601800,3.9368679200,3.9833663600,3.9213684400,3.9291181800,21633389,110367275.0000,2,1.857659,1,-0.588200,7.860908,0.288336,6.271032,1.018570,0
2012-12-20,sh.601800,3.9368679200,3.9678668800,3.9136187000,3.9678668800,16457208,83749644.0000,2,1.413180,1,0.986200,7.938432,0.291180,6.332876,1.028615,0
2012-12-21,sh.601800,3.9678668800,4.0298648000,3.8903694800,3.9058689600,25593266,130345218.0000,2,2.197693,1,-1.562500,7.814394,0.286630,6.233925,1.012543,0
2012-12-24,sh.601800,3.8903694800,3.9291181800,3.8826197400,3.9291181800,16721065,84302325.0000,2,1.435837,1,0.595200,7.860908,0.288336,6.271032,1.018570,0
2012-12-25,sh.601800,3.9136187000,4.0453642800,3.8903694800,4.0298648000,29886402,154011358.0000,2,2.566345,1,2.564100,8.062470,0.295729,6.431828,1.044687,0
2012-12-26,sh.601800,4.0143653200,4.0453642800,3.9601171400,3.9833663600,32922803,169527189.0000,2,2.827080,1,-1.153800,7.969442,0.292317,6.357614,1.032633,0
2012-12-27,sh.601800,3.9988658400,4.0143653200,3.9368679200,3.9601171400,25828783,132706261.0000,2,2.217917,1,-0.583700,7.922927,0.290611,6.320507,1.026606,0
2012-12-28,sh.601800,3.9601171400,4.0221150600,3.9446176600,4.0143653200,24148437,124029533.0000,2,2.073626,1,1.369900,8.031461,0.294592,6.407090,1.040669,0
2012-12-31,sh.601800,4.0143653200,4.1306114200,3.9678668800,4.1073622000,38090932,198835911.0000,2,3.270867,1,2.316600,8.217518,0.301417,6.555517,1.064777,0
2013-01-04,sh.601800,4.1073622000,4.2623570000,4.0996124600,4.1848596000,42447678,228524534.0000,2,3.644981,1,1.886800,8.372565,0.307104,6.679206,1.084868,0
2013-01-07,sh.601800,4.1848596000,4.2158585600,4.1151119400,4.1771098600,19837274,106631316.0000,2,1.703426,1,-0.185200,8.357060,0.306535,6.666837,1.082859,0
2013-01-08,sh.601800,4.1693601200,4.1693601200,4.0918627200,4.1151119400,22462586,119454092.0000,2,1.928862,1,-1.484200,8.233022,0.301985,6.567885,1.066786,0
2013-01-09,sh.601800,4.0996124600,4.1461109000,3.9523674000,4.0298648000,31133362,163074219.0000,2,2.673421,1,-2.071600,8.062470,0.295729,6.431828,1.044687,0
2013-01-10,sh.601800,4.0143653200,4.0531140200,3.9756166200,3.9988658400,24955856,129089590.0000,2,2.142959,1,-0.769200,8.000451,0.293455,6.382352,1.036651,0
2013-01-11,sh.601800,4.0143653200,4.0376145400,3.8826197400,3.9058689600,21948640,112315242.0000,2,1.884729,1,-2.325600,7.814394,0.286630,6.233925,1.012543,0
2013-01-14,sh.601800,3.8903694800,4.0531140200,3.8826197400,4.0221150600,23857493,122740953.0000,2,2.048642,1,2.976200,8.046965,0.295161,6.419459,1.042678,0
2013-01-15,sh.601800,4.0221150600,4.0686135000,3.9911161000,4.0221150600,27879818,144411924.0000,2,2.394039,1,0.000000,8.046965,0.295161,6.419459,1.042678,0
2013-01-16,sh.601800,4.0143653200,4.0143653200,3.8903694800,3.9368679200,31259070,158916988.0000,2,2.684216,1,-2.119500,7.876413,0.288905,6.283401,1.020579,0
2013-01-17,sh.601800,3.9291181800,3.9368679200,3.8593705200,3.8748700000,15917138,80023785.0000,2,1.366804,1,-1.574800,7.752375,0.284355,6.184450,1.004507,0
2013-01-18,sh.601800,3.9136187000,3.9756166200,3.8903694800,3.9523674000,23851411,121099743.0000,2,2.048120,1,2.000000,7.907423,0.290042,6.308139,1.024597,0
2013-01-21,sh.601800,3.9601171400,4.1151119400,3.9601171400,4.0996124600,39816645,208224945.0000,2,3.419054,1,3.725500,8.202013,0.300848,6.543148,1.062768,0
2013-01-22,sh.601800,4.1073622000,4.1073622000,4.0221150600,4.0531140200,23907875,125167572.0000,2,2.052969,1,-1.134200,8.108984,0.297436,6.468934,1.050714,0
2013-01-23,sh.601800,4.0376145400,4.1228616800,4.0221150600,4.0608637600,30356831,159420142.0000,2,2.606740,1,0.191200,8.124489,0.298004,6.481303,1.052723,0
2013-01-24,sh.601800,4.0531140200,4.1306114200,3.9756166200,3.9988658400,32649537,170981200.0000,2,2.803615,1,-1.526700,8.000451,0.293455,6.382352,1.036651,0
2013-01-25,sh.601800,4.0066155800,4.0298648000,3.8981192200,3.9136187000,18743986,95223593.0000,2,1.609546,1,-2.131800,7.829899,0.287199,6.246294,1.014552,0
2013-01-28,sh.601800,3.9368679200,4.0608637600,3.9136187000,4.0531140200,23156113,119382113.0000,2,1.988415,1,3.564400,8.108984,0.297436,6.468934,1.050714,0
2013-01-29,sh.601800,4.0531140200,4.1073622000,4.0066155800,4.0763632400,24435022,127688821.0000,2,2.098235,1,0.573600,8.155499,0.299142,6.506041,1.056741,0
2013-01-30,sh.601800,4.0221150600,4.0686135000,4.0143653200,4.0453642800,17970545,93559691.0000,2,1.543130,1,-0.760500,8.093480,0.296867,6.456565,1.048705,0
2013-01-31,sh.601800,4.0608637600,4.1461109000,4.0298648000,4.0996124600,46554933,245067730.0000,2,3.997671,1,1.341000,8.202013,0.300848,6.543148,1.062768,0
2013-02-01,sh.601800,4.0996124600,4.1926093400,4.0686135000,4.1306114200,56616589,302138274.0000,2,4.861665,1,0.756100,8.264032,0.303123,6.592623,1.070804,0
2013-02-04,sh.601800,4.1538606400,4.1771098600,4.0841129800,4.0996124600,31106912,165887404.0000,2,2.671150,1,-0.750500,8.202013,0.300848,6.543148,1.062768,0
2013-02-05,sh.601800,4.0763632400,4.4870994600,4.0221150600,4.3243549200,84088106,461319573.0000,2,7.220643,1,5.482000,8.651651,0.317340,6.901846,1.121030,0
2013-02-06,sh.601800,4.2856062200,4.3166051800,4.2003590800,4.2313580400,36041104,198057605.0000,2,3.094849,1,-2.150500,8.465594,0.310516,6.753419,1.096922,0
2013-02-07,sh.601800,4.2158585600,4.2701067400,4.1538606400,4.2081088200,27162712,147630776.0000,2,2.332461,1,-0.549500,8.419079,0.308810,6.716312,1.090895,0
2013-02-08,sh.601800,4.2158585600,4.2778564800,4.1693601200,4.2391077800,26164099,142758792.0000,2,2.246710,1,0.736600,8.481098,0.311085,6.765788,1.098931,0
2013-02-18,sh.601800,4.2468575200,4.2623570000,4.1538606400,4.1771098600,20449223,110697566.0000,2,1.755974,1,-1.462500,8.357060,0.306535,6.666837,1.082859,0
2013-02-19,sh.601800,4.1848596000,4.2081088200,4.0298648000,4.0686135000,29380701,155381692.0000,2,2.522920,1,-2.597400,8.139994,0.298573,6.493672,1.054732,0
2013-02-20,sh.601800,4.0686135000,4.0841129800,4.0221150600,4.0763632400,19587062,102462047.0000,2,1.681940,1,0.190500,8.155499,0.299142,6.506041,1.056741,0
2013-02-21,sh.601800,4.0531140200,4.0531140200,3.8981192200,3.9368679200,26996605,137870490.0000,2,2.318198,1,-3.422100,7.876413,0.288905,6.283401,1.020579,0
2013-02-22,sh.601800,3.9368679200,3.9446176600,3.8981192200,3.9136187000,14207813,71872966.0000,2,1.220025,1,-0.590600,7.829899,0.287199,6.246294,1.014552,0
2013-02-25,sh.601800,3.9446176600,3.9523674000,3.9136187000,3.9291181800,10500240,53313026.0000,2,0.901655,1,0.396000,7.860908,0.288336,6.271032,1.018570,0
2013-02-26,sh.601800,3.9058689600,3.9291181800,3.7973726000,3.8128720800,28082851,140293447.0000,2,2.411474,1,-2.958600,7.628337,0.279806,6.085498,0.988435,0
2013-02-27,sh.601800,3.8206218200,3.8438710400,3.7353746800,3.7741233800,34199676,166518192.0000,2,2.936725,1,-1.016300,7.550813,0.276962,6.023654,0.978390,0
2013-02-28,sh.601800,3.7973726000,3.8671202600,3.7741233800,3.8671202600,34728214,171357085.0000,2,2.982111,1,2.464100,7.736870,0.283787,6.172081,1.002498,0
2013-03-01,sh.601800,3.8593705200,3.8826197400,3.7973726000,3.8438710400,19285348,95481963.0000,2,1.656032,1,-0.601200,7.690356,0.282080,6.134974,0.996471,0
2013-03-04,sh.601800,3.8128720800,3.8128720800,3.6811265000,3.7043757200,43103948,206823669.0000,2,3.701335,1,-3.629000,7.411271,0.271844,5.912334,0.960309,0
2013-03-05,sh.601800,3.7043757200,3.7663736400,3.6966259800,3.7431244200,20158987,97041725.0000,2,1.731052,1,1.046000,7.488794,0.274687,5.974178,0.970354,0
2013-03-06,sh.601800,3.7663736400,3.8128720800,3.7353746800,3.7741233800,22374656,109243259.0000,2,1.921311,1,0.828200,7.550813,0.276962,6.023654,0.978390,0
2013-03-07,sh.601800,3.7663736400,3.7973726000,3.7043757200,3.7508741600,23785521,114864352.0000,2,2.042462,1,-0.616000,7.504299,0.275256,5.986547,0.972363,0
2013-03-08,sh.601800,3.7431244200,3.7818731200,3.7353746800,3.7741233800,16187050,78455508.0000,2,1.389982,1,0.619800,7.550813,0.276962,6.023654,0.978390,0
2013-03-11,sh.601800,3.7896228600,3.8438710400,3.7741233800,3.7896228600,21705880,106701185.0000,2,1.608158,1,0.410700,7.581823,0.278099,6.048392,0.982408,0
2013-03-12,sh.601800,3.7818731200,3.8051223400,3.6656270200,3.7121254600,20950104,101061852.0000,2,1.552164,1,-2.045000,7.426775,0.272412,5.924703,0.962318,0
2013-03-13,sh.601800,3.7043757200,3.7043757200,3.6346280600,3.6423778000,12301538,58084468.0000,2,0.911404,1,-1.878900,7.287233,0.267294,5.813383,0.944237,0
2013-03-14,sh.601800,3.6191285800,3.6656270200,3.6113788400,3.6501275400,7237674,33998027.0000,2,0.536229,1,0.212800,7.302737,0.267863,5.825752,0.946246,0
2013-03-15,sh.601800,3.6501275400,3.7121254600,3.6036291000,3.6888762400,17175782,81443240.0000,2,1.272530,1,1.061600,7.380261,0.270706,5.887596,0.956291,0
2013-03-18,sh.601800,3.6656270200,3.6656270200,3.5958793600,3.6113788400,12088603,56416272.0000,2,0.895628,1,-2.100800,7.225214,0.265019,5.763907,0.936201,0
2013-03-19,sh.601800,3.6346280600,3.6346280600,3.5726301400,3.6113788400,9308723,43272664.0000,2,0.689670,1,0.000000,7.225214,0.265019,5.763907,0.936201,0
2013-03-20,sh.601800,3.6113788400,3.6966259800,3.6036291000,3.6888762400,20866545,98610016.0000,2,1.545973,1,2.145900,7.380261,0.270706,5.887596,0.956291,0
2013-03-21,sh.601800,3.6888762400,3.6966259800,3.6501275400,3.6656270200,18734783,88743048.0000,2,1.388034,1,-0.630300,7.333747,0.269000,5.850489,0.950264,0
2013-03-22,sh.601800,3.6656270200,3.6733767600,3.6268783200,3.6501275400,15690055,73886368.0000,2,1.162454,1,-0.422800,7.302737,0.267863,5.825752,0.946246,0
2013-03-25,sh.601800,3.6733767600,3.6888762400,3.6423778000,3.6888762400,15260150,72231856.0000,2,1.130603,1,1.061600,7.380261,0.270706,5.887596,0.956291,0
2013-03-26,sh.601800,3.6733767600,3.6811265000,3.5958793600,3.6346280600,27545503,128826776.0000,2,2.040808,1,-1.470600,7.271728,0.266725,5.801014,0.942228,0
2013-03-27,sh.601800,3.6811265000,3.8361213000,3.6733767600,3.8206218200,72025539,350751904.0000,2,5.336271,1,5.117300,6.672764,0.269190,3.503951,0.909447,0
2013-03-28,sh.601800,3.7818731200,3.9058689600,3.7431244200,3.8671202600,83069294,410808768.0000,2,6.154487,1,1.217000,6.753974,0.272466,3.546596,0.920515,0
2013-03-29,sh.601800,3.8671202600,3.9756166200,3.8438710400,3.8748700000,47139031,237917296.0000,2,3.492465,1,0.200400,6.767509,0.273012,3.553703,0.922360,0
2013-04-01,sh.601800,3.8516207800,3.9136187000,3.8283715600,3.8361213000,16516476,82362072.0000,2,1.223682,1,-1.000000,6.699834,0.270282,3.518166,0.913137,0
2013-04-02,sh.601800,3.8593705200,3.9523674000,3.8593705200,3.8826197400,27667897,139409488.0000,2,2.049876,1,1.212100,6.781044,0.273558,3.560810,0.924205,0
2013-04-03,sh.601800,3.9136187000,3.9213684400,3.8283715600,3.8671202600,17794483,88542192.0000,2,1.318368,1,-0.399200,6.753974,0.272466,3.546596,0.920515,0
2013-04-08,sh.601800,3.8128720800,3.8903694800,3.7741233800,3.8748700000,19230623,95436232.0000,2,1.424770,1,0.200400,6.767509,0.273012,3.553703,0.922360,0
2013-04-09,sh.601800,3.8826197400,3.9058689600,3.8516207800,3.8903694800,21694750,108456384.0000,2,1.607334,1,0.400000,6.794579,0.274104,3.567918,0.926050,0
2013-04-10,sh.601800,3.8826197400,3.9213684400,3.8438710400,3.9136187000,17037228,85296264.0000,2,1.262264,1,0.597600,6.835184,0.275742,3.589240,0.931584,0
2013-04-11,sh.601800,3.9368679200,4.0298648000,3.9291181800,3.9833663600,36125556,186004128.0000,2,2.676492,1,1.782200,6.956999,0.280656,3.653207,0.948186,0
2013-04-12,sh.601800,3.9988658400,3.9988658400,3.8671202600,3.8826197400,23698257,119845256.0000,2,1.755771,1,-2.529176,6.781044,0.273558,3.560810,0.924205,0
2013-04-15,sh.601800,3.8671202600,3.8903694800,3.8128720800,3.8903694800,18536330,92063496.0000,2,1.373331,1,0.199600,6.794579,0.274104,3.567918,0.926050,0
2013-04-16,sh.601800,3.8593705200,3.9213684400,3.8361213000,3.9213684400,14327568,71635736.0000,2,1.061509,1,0.796812,6.848719,0.276288,3.596347,0.933429,0
2013-04-17,sh.601800,3.9213684400,3.9213684400,3.8438710400,3.8671202600,12308353,61542352.0000,2,0.911909,1,-1.383400,6.753974,0.272466,3.546596,0.920515,0
2013-04-18,sh.601800,3.8516207800,3.9213684400,3.8283715600,3.9136187000,18334569,92111720.0000,2,1.358382,1,1.202400,6.835184,0.275742,3.589240,0.931584,0
2013-04-19,sh.601800,3.9058689600,3.9911161000,3.9058689600,3.9833663600,24759739,126522464.0000,2,1.834414,1,1.782172,6.956999,0.280656,3.653207,0.948186,0
2013-04-22,sh.601800,3.9601171400,4.0221150600,3.9523674000,3.9911161000,17341265,89241384.0000,2,1.284790,1,0.194600,6.970534,0.281203,3.660314,0.950031,0
2013-04-23,sh.601800,3.9678668800,3.9756166200,3.8438710400,3.8593705200,23536485,118374080.0000,2,1.743785,1,-3.301000,6.740439,0.271920,3.539488,0.918671,0
2013-04-24,sh.601800,3.8671202600,3.9368679200,3.8593705200,3.9136187000,16785820,84484448.0000,2,1.243638,1,1.405600,6.835184,0.275742,3.589240,0.931584,0
2013-04-25,sh.601800,3.8981192200,3.9213684400,3.8593705200,3.8903694800,13141190,65984296.0000,2,0.973612,1,-0.594100,6.794579,0.274104,3.567918,0.926050,0
2013-04-26,sh.601800,3.8903694800,3.9136187000,3.8283715600,3.8361213000,14420437,71701408.0000,2,1.068390,1,-1.394426,6.699834,0.270282,3.518166,0.913137,0
2013-05-02,sh.601800,3.8128720800,3.8206218200,3.7431244200,3.7663736400,15602013,76175528.0000,2,1.155931,1,-1.818200,6.434828,0.261500,7.723011,0.881351,0
2013-05-03,sh.601800,3.7818731200,3.8361213000,3.7741233800,3.8051223400,15475425,76104888.0000,2,1.146552,1,1.028801,6.501030,0.264191,7.802466,0.890419,0
2013-05-06,sh.601800,3.8128720800,3.8826197400,3.8128720800,3.8748700000,13320939,66294008.0000,2,0.986930,1,1.833000,6.620194,0.269033,7.945485,0.906740,0
2013-05-07,sh.601800,3.8593705200,3.9136187000,3.8516207800,3.8903694800,14113854,70870280.0000,2,1.045676,1,0.400000,6.646675,0.270110,7.977267,0.910367,0
2013-05-08,sh.601800,3.9213684400,3.9446176600,3.8903694800,3.8981192200,15087083,76166672.0000,2,1.117781,1,0.199200,6.659915,0.270648,7.993158,0.912181,0
2013-05-09,sh.601800,3.8903694800,3.9368679200,3.8748700000,3.8981192200,15442387,77801728.0000,2,1.144105,1,0.000000,6.659915,0.270648,7.993158,0.912181,0
2013-05-10,sh.601800,3.8903694800,3.9368679200,3.8903694800,3.9213684400,10407979,52638728.0000,2,0.771113,1,0.596400,6.699636,0.272262,8.040831,0.917621,0
2013-05-13,sh.601800,3.9136187000,3.9291181800,3.8748700000,3.8981192200,8585752,43265624.0000,2,0.636106,1,-0.592900,6.659915,0.270648,7.993158,0.912181,0
2013-05-14,sh.601800,3.8903694800,3.9058689600,3.8128720800,3.8283715600,11891980,58985456.0000,2,0.881060,1,-1.789300,6.540751,0.265805,7.850139,0.895859,0
2013-05-15,sh.601800,3.8128720800,3.8361213000,3.7973726000,3.8283715600,8669948,42710148.0000,2,0.642344,1,0.000000,6.540751,0.265805,7.850139,0.895859,0
2013-05-16,sh.601800,3.8128720800,3.8593705200,3.7973726000,3.8516207800,8968363,44398632.0000,2,0.664453,1,0.607300,6.580473,0.267419,7.897812,0.901300,0
